Date,SPX Open,SPX Low,SPX High,SPX Close
30/10/1992,420.86,418.54,421.13,418.68
29/10/1992,420.15,419.83,421.16,420.86
28/10/1992,418.49,417.56,420.13,420.13
27/10/1992,418.18,416.97,419.20,418.49
26/10/1992,414.09,413.71,418.17,418.16
23/10/1992,414.90,413.70,416.23,414.10
22/10/1992,415.67,413.10,416.81,414.90
21/10/1992,415.53,414.54,416.15,415.67
20/10/1992,414.98,414.49,417.98,415.48
19/10/1992,411.70,410.66,414.98,414.98
16/10/1992,409.64,407.43,411.73,411.73
15/10/1992,409.34,407.92,411.03,409.60
14/10/1992,409.30,407.86,411.52,409.37
13/10/1992,407.44,406.83,410.64,409.30
12/10/1992,402.66,402.66,407.44,407.44
09/10/1992,407.75,402.42,407.75,402.66
08/10/1992,404.29,404.25,408.04,407.75
07/10/1992,407.17,403.91,408.60,404.25
06/10/1992,407.57,404.84,408.56,407.18
05/10/1992,410.43,396.80,410.47,407.57
02/10/1992,416.29,410.45,416.35,410.47
01/10/1992,417.80,415.46,418.67,416.29
30/09/1992,416.79,416.67,418.58,417.80
29/09/1992,416.62,415.34,417.38,416.80
28/09/1992,414.27,413.00,416.62,416.62
25/09/1992,418.47,412.71,418.63,414.35
24/09/1992,417.46,417.44,419.01,418.47
23/09/1992,417.15,416.00,417.88,417.44
22/09/1992,422.14,417.13,422.14,417.14
21/09/1992,422.90,421.18,422.93,422.14
18/09/1992,419.92,419.92,422.93,422.93
17/09/1992,419.98,419.62,421.43,419.93
16/09/1992,419.71,417.77,422.44,419.92
15/09/1992,425.22,419.54,425.27,419.77
14/09/1992,419.65,419.58,425.27,425.27
11/09/1992,419.96,419.13,420.58,419.58
10/09/1992,416.34,416.34,420.52,419.95
09/09/1992,414.44,414.44,416.44,416.36
08/09/1992,417.07,414.30,417.18,414.44
04/09/1992,417.98,416.76,418.62,417.08
03/09/1992,417.98,417.49,420.31,417.98
02/09/1992,416.07,415.31,418.28,417.98
01/09/1992,414.03,413.35,416.07,416.07
31/08/1992,414.87,413.76,415.29,414.03
28/08/1992,413.54,413.38,414.95,414.84
27/08/1992,413.51,413.51,415.83,413.53
26/08/1992,411.65,410.53,413.61,413.51
25/08/1992,410.73,408.30,411.64,411.61
24/08/1992,414.80,410.07,414.85,410.72
21/08/1992,418.27,413.58,420.35,414.85
20/08/1992,418.19,416.93,418.85,418.26
19/08/1992,421.34,418.19,421.62,418.19
18/08/1992,420.74,419.78,421.40,421.34
17/08/1992,419.89,419.44,421.89,420.74
14/08/1992,417.74,417.73,420.45,419.91
13/08/1992,417.78,416.40,419.88,417.73
12/08/1992,418.89,416.43,419.75,417.78
11/08/1992,419.45,416.53,419.72,418.90
10/08/1992,418.87,417.04,419.42,419.42
07/08/1992,420.59,418.51,423.45,418.88
06/08/1992,422.19,420.26,422.36,420.59
05/08/1992,424.35,421.92,424.36,422.19
04/08/1992,425.09,423.10,425.14,424.36
03/08/1992,424.19,422.09,425.09,425.09
31/07/1992,423.92,422.46,424.80,424.21
30/07/1992,422.20,421.57,423.94,423.92
29/07/1992,417.52,417.52,423.02,422.23
28/07/1992,411.55,411.54,417.55,417.52
27/07/1992,411.60,411.27,412.67,411.54
24/07/1992,412.07,409.94,412.08,411.60
23/07/1992,410.93,409.81,412.08,412.08
22/07/1992,413.74,409.95,413.76,410.93
21/07/1992,413.75,413.10,414.92,413.76
20/07/1992,415.62,410.72,415.62,413.75
17/07/1992,417.54,412.96,417.54,415.62
16/07/1992,417.04,414.79,417.93,417.54
15/07/1992,417.68,416.29,417.81,417.10
14/07/1992,414.86,414.33,417.69,417.68
13/07/1992,414.62,413.93,415.86,414.87
10/07/1992,414.23,413.34,415.88,414.62
09/07/1992,410.28,410.26,414.69,414.23
08/07/1992,409.15,407.20,410.28,410.28
07/07/1992,413.83,408.58,415.33,409.16
06/07/1992,411.77,410.46,413.84,413.84
02/07/1992,412.88,410.07,415.71,411.77
01/07/1992,408.20,408.14,412.88,412.88
30/06/1992,408.94,407.85,409.63,408.14
29/06/1992,403.47,403.43,408.96,408.94
26/06/1992,403.12,401.94,403.51,403.45
25/06/1992,403.83,402.01,405.53,403.12
24/06/1992,404.05,403.26,404.76,403.83
23/06/1992,403.40,403.40,405.41,404.04
22/06/1992,403.64,399.92,403.67,403.40
19/06/1992,400.96,400.96,404.23,403.67
18/06/1992,402.26,400.51,402.68,400.96
17/06/1992,408.33,401.98,408.33,402.26
16/06/1992,410.29,408.32,411.40,408.32
15/06/1992,409.76,408.13,411.68,410.29
12/06/1992,409.08,409.05,411.86,409.76
11/06/1992,407.25,406.11,409.05,409.05
10/06/1992,410.06,406.81,410.10,407.25
09/06/1992,413.40,409.30,413.56,410.06
08/06/1992,413.48,412.03,413.95,413.36
05/06/1992,413.26,410.97,413.85,413.48
04/06/1992,414.60,412.97,414.98,413.26
03/06/1992,413.50,413.04,416.54,414.59
02/06/1992,417.30,413.50,417.30,413.50
01/06/1992,415.35,412.44,417.30,417.30
29/05/1992,416.74,415.35,418.36,415.35
28/05/1992,412.17,411.81,416.77,416.74
27/05/1992,411.41,411.06,412.68,412.17
26/05/1992,414.02,410.23,414.02,411.41
22/05/1992,412.61,412.60,414.82,414.02
21/05/1992,415.40,411.57,415.41,412.60
20/05/1992,416.37,415.37,416.83,415.39
19/05/1992,412.82,412.26,416.51,416.37
18/05/1992,410.13,410.09,413.34,412.81
15/05/1992,413.14,409.85,413.14,410.09
14/05/1992,416.45,411.82,416.52,413.14
13/05/1992,416.29,415.86,417.04,416.45
12/05/1992,418.49,414.69,418.68,416.29
11/05/1992,416.05,416.05,418.75,418.49
08/05/1992,415.87,414.41,416.85,416.05
07/05/1992,416.79,415.38,416.84,415.85
06/05/1992,416.84,416.40,418.48,416.79
05/05/1992,416.91,415.77,418.53,416.84
04/05/1992,412.54,412.53,417.84,416.91
01/05/1992,414.95,409.87,415.21,412.53
30/04/1992,412.02,412.02,414.95,414.95
29/04/1992,409.11,409.11,412.31,412.02
28/04/1992,408.45,406.33,409.69,409.11
27/04/1992,409.03,407.64,409.60,408.45
24/04/1992,411.60,408.74,412.48,409.02
23/04/1992,409.81,406.86,411.60,411.60
22/04/1992,410.26,409.23,411.30,409.81
21/04/1992,410.16,408.20,411.19,410.26
20/04/1992,416.05,407.93,416.15,410.16
16/04/1992,416.28,413.40,416.28,416.05
15/04/1992,412.39,412.39,416.28,416.28
14/04/1992,406.08,406.08,413.86,412.39
13/04/1992,404.28,403.90,406.08,406.08
10/04/1992,400.59,400.59,405.12,404.29
09/04/1992,394.50,394.50,401.04,400.64
08/04/1992,398.05,392.41,398.06,394.50
07/04/1992,405.59,397.97,405.75,398.06
06/04/1992,401.54,401.52,405.93,405.59
03/04/1992,400.50,398.21,401.59,401.55
02/04/1992,404.17,399.28,404.63,400.50
01/04/1992,403.67,400.75,404.50,404.23
31/03/1992,403.00,402.22,405.21,403.69
30/03/1992,403.50,402.97,404.30,403.00
27/03/1992,407.86,402.87,407.86,403.50
26/03/1992,407.52,406.75,409.44,407.86
25/03/1992,408.88,407.52,409.87,407.52
24/03/1992,409.91,407.99,411.43,408.88
23/03/1992,411.29,408.87,411.30,409.91
20/03/1992,409.80,408.53,411.30,411.30
19/03/1992,409.15,409.12,410.57,409.80
18/03/1992,409.58,408.23,410.84,409.15
17/03/1992,406.39,406.39,409.72,409.58
16/03/1992,405.85,403.55,406.40,406.39
13/03/1992,403.92,403.89,406.69,405.84
12/03/1992,404.03,401.94,404.72,403.89
11/03/1992,406.88,402.64,407.02,404.03
10/03/1992,405.21,405.21,409.16,406.89
09/03/1992,404.45,404.25,405.64,405.21
06/03/1992,406.51,403.65,407.51,404.44
05/03/1992,409.33,405.42,409.33,406.51
04/03/1992,412.86,409.33,413.27,409.33
03/03/1992,412.45,411.88,413.78,412.85
02/03/1992,412.68,411.52,413.74,412.45
28/02/1992,413.86,411.80,416.87,412.70
27/02/1992,415.35,413.47,415.99,413.86
26/02/1992,410.48,410.45,415.35,415.35
25/02/1992,412.27,408.02,412.27,410.45
24/02/1992,411.46,410.34,412.94,412.27
21/02/1992,413.90,409.72,414.26,411.46
20/02/1992,408.26,408.26,413.90,413.90
19/02/1992,407.38,406.54,408.70,408.26
18/02/1992,412.48,406.34,413.27,407.38
14/02/1992,413.69,411.20,413.84,412.48
13/02/1992,417.13,412.07,417.77,413.69
12/02/1992,413.77,413.36,418.08,417.13
11/02/1992,413.77,412.24,414.38,413.76
10/02/1992,411.07,411.07,413.77,413.77
07/02/1992,413.82,408.04,415.29,411.09
06/02/1992,413.87,411.93,414.55,413.82
05/02/1992,413.88,413.18,416.17,413.84
04/02/1992,409.60,409.27,413.85,413.85
03/02/1992,408.79,407.45,409.95,409.53
31/01/1992,411.65,408.64,412.63,408.79
30/01/1992,410.34,409.26,412.17,411.63
29/01/1992,414.96,409.17,417.83,410.34
28/01/1992,414.98,414.54,416.41,414.96
27/01/1992,415.44,414.48,416.84,414.99
24/01/1992,414.96,414.29,417.26,415.48
23/01/1992,418.13,414.36,419.78,414.96
22/01/1992,412.65,412.49,418.13,418.13
21/01/1992,416.36,411.32,416.39,412.64
20/01/1992,418.86,415.80,418.86,416.36
17/01/1992,418.20,416.00,419.45,418.86
16/01/1992,420.77,415.36,420.85,418.21
15/01/1992,420.45,418.79,421.18,420.77
14/01/1992,414.34,414.32,420.44,420.44
13/01/1992,415.05,413.54,415.36,414.34
10/01/1992,417.62,413.31,417.62,415.10
09/01/1992,418.09,415.85,420.50,417.61
08/01/1992,417.36,415.02,420.23,418.10
07/01/1992,417.96,415.20,417.96,417.40
06/01/1992,419.31,416.92,419.44,417.96
03/01/1992,417.27,416.16,419.79,419.34
02/01/1992,417.03,411.04,417.27,417.26
31/12/1991,415.14,412.73,418.32,417.09
30/12/1991,406.49,406.46,415.14,415.14
27/12/1991,404.84,404.59,406.58,406.46
26/12/1991,399.33,399.31,404.92,404.84
24/12/1991,396.82,396.82,401.79,399.33
23/12/1991,387.05,386.96,397.44,396.82
20/12/1991,382.52,382.52,388.24,387.04
19/12/1991,383.46,380.64,383.48,382.52
18/12/1991,382.74,380.88,383.51,383.48
17/12/1991,384.46,382.60,385.05,382.74
16/12/1991,384.48,384.37,385.84,384.46
13/12/1991,381.55,381.55,385.04,384.47
12/12/1991,377.70,377.70,381.62,381.55
11/12/1991,377.90,374.78,379.42,377.70
10/12/1991,378.26,376.64,379.57,377.90
09/12/1991,379.09,377.67,381.42,378.26
06/12/1991,377.39,375.41,382.39,379.10
05/12/1991,380.07,376.58,380.07,377.39
04/12/1991,380.96,378.07,381.51,380.07
03/12/1991,381.40,379.92,381.48,380.96
02/12/1991,375.11,371.36,381.40,381.40
29/11/1991,376.55,374.65,376.55,375.22
27/11/1991,377.96,375.98,378.11,376.55
26/11/1991,375.34,371.63,378.29,377.96
25/11/1991,376.14,373.96,377.07,375.34
22/11/1991,380.05,374.52,380.06,376.14
21/11/1991,378.53,377.41,381.12,380.06
20/11/1991,379.42,377.84,381.51,378.53
19/11/1991,385.24,374.90,385.24,379.42
18/11/1991,382.62,379.69,385.40,385.24
15/11/1991,397.15,382.62,397.16,382.62
14/11/1991,397.41,395.85,398.22,397.15
13/11/1991,396.74,394.01,397.42,397.41
12/11/1991,393.12,393.12,397.13,396.74
11/11/1991,392.90,392.32,393.57,393.12
08/11/1991,393.72,392.42,396.43,392.89
07/11/1991,389.97,389.97,393.72,393.72
06/11/1991,388.71,387.58,389.97,389.97
05/11/1991,390.28,388.19,392.17,388.71
04/11/1991,391.29,388.09,391.32,390.28
01/11/1991,392.46,389.67,395.10,391.32
31/10/1991,392.96,391.58,392.96,392.46
30/10/1991,391.48,390.78,393.11,392.96
29/10/1991,389.52,386.88,391.70,391.48
28/10/1991,384.20,384.20,389.52,389.52
25/10/1991,385.07,382.97,386.13,384.20
24/10/1991,387.94,383.45,388.32,385.07
23/10/1991,387.83,386.52,389.08,387.94
22/10/1991,390.02,387.40,391.20,387.83
21/10/1991,392.49,388.96,392.50,390.02
18/10/1991,391.92,391.77,392.80,392.50
17/10/1991,392.79,390.32,393.81,391.92
16/10/1991,391.01,390.14,393.29,392.80
15/10/1991,386.47,385.95,391.50,391.01
14/10/1991,381.45,381.45,386.47,386.47
11/10/1991,380.55,379.90,381.46,381.45
10/10/1991,376.80,376.11,380.55,380.55
09/10/1991,380.57,376.35,380.67,376.80
08/10/1991,379.50,379.18,381.23,380.67
07/10/1991,381.22,379.07,381.27,379.50
04/10/1991,384.47,381.24,385.19,381.24
03/10/1991,388.23,384.47,388.26,384.47
02/10/1991,389.20,387.62,390.03,388.26
01/10/1991,387.86,387.86,389.56,389.20
30/09/1991,385.91,384.32,388.29,387.86
27/09/1991,386.49,384.87,389.09,385.90
26/09/1991,386.87,385.30,388.39,386.49
25/09/1991,387.72,385.99,388.25,386.88
24/09/1991,385.92,384.46,388.13,387.71
23/09/1991,387.90,385.76,388.55,385.92
20/09/1991,387.56,386.49,388.82,387.92
19/09/1991,386.94,386.27,389.42,387.56
18/09/1991,385.49,384.28,386.94,386.94
17/09/1991,385.78,384.97,387.13,385.50
16/09/1991,383.59,382.77,385.79,385.78
13/09/1991,387.16,382.85,387.95,383.59
12/09/1991,385.09,385.09,387.34,387.34
11/09/1991,384.56,383.59,385.60,385.09
10/09/1991,388.57,383.78,388.63,384.56
09/09/1991,389.11,387.88,389.34,388.57
06/09/1991,389.14,387.36,390.71,389.10
05/09/1991,389.97,388.49,390.97,389.14
04/09/1991,392.15,388.68,392.62,389.97
03/09/1991,395.43,392.10,397.62,392.15
30/08/1991,396.47,393.60,396.47,395.43
29/08/1991,396.65,395.14,396.82,396.47
28/08/1991,393.06,393.03,396.64,396.64
27/08/1991,393.85,391.77,393.87,393.06
26/08/1991,394.17,392.75,394.39,393.85
23/08/1991,391.33,390.69,395.34,394.17
22/08/1991,390.59,390.21,391.98,391.33
21/08/1991,379.55,379.43,390.59,390.59
20/08/1991,376.47,376.47,380.35,379.43
19/08/1991,385.58,374.09,385.58,376.47
16/08/1991,389.33,382.59,390.41,385.58
15/08/1991,389.91,389.29,391.92,389.33
14/08/1991,389.62,389.13,391.85,389.90
13/08/1991,388.02,388.02,392.12,389.62
12/08/1991,387.11,385.90,388.17,388.02
09/08/1991,389.32,387.04,389.89,387.12
08/08/1991,390.56,388.15,391.80,389.32
07/08/1991,390.62,389.86,391.59,390.56
06/08/1991,385.06,384.29,390.80,390.62
05/08/1991,387.18,384.48,387.18,385.06
02/08/1991,387.12,386.05,389.56,387.18
01/08/1991,387.81,386.48,387.95,387.12
31/07/1991,386.69,386.19,387.81,387.81
30/07/1991,383.15,383.15,386.92,386.69
29/07/1991,380.93,380.45,383.15,383.15
26/07/1991,380.96,379.81,381.76,380.93
25/07/1991,378.64,378.15,381.13,380.96
24/07/1991,379.42,378.29,380.46,378.64
23/07/1991,382.88,379.39,384.86,379.42
22/07/1991,384.22,381.84,384.55,382.88
19/07/1991,385.37,383.65,385.83,384.22
18/07/1991,381.18,381.18,385.37,385.37
17/07/1991,381.54,381.13,382.86,381.18
16/07/1991,382.39,380.80,382.94,381.54
15/07/1991,380.25,380.24,383.00,382.39
12/07/1991,376.97,375.79,381.41,380.25
11/07/1991,375.74,375.51,377.68,376.97
10/07/1991,376.11,375.20,380.35,375.74
09/07/1991,377.94,375.37,378.58,376.11
08/07/1991,374.08,370.92,377.94,377.94
05/07/1991,373.33,372.17,375.51,374.08
03/07/1991,377.47,372.08,377.47,373.33
02/07/1991,377.92,376.62,377.93,377.47
01/07/1991,371.16,371.16,377.92,377.92
28/06/1991,374.40,367.98,374.40,371.16
27/06/1991,371.59,371.59,374.40,374.40
26/06/1991,370.56,368.34,372.73,371.59
25/06/1991,370.94,369.56,372.62,370.65
24/06/1991,377.75,370.73,377.75,370.94
21/06/1991,375.42,375.33,377.75,377.75
20/06/1991,375.09,373.87,376.29,375.42
19/06/1991,378.59,374.36,378.59,375.09
18/06/1991,380.13,377.99,381.83,378.59
17/06/1991,382.29,380.13,382.31,380.13
14/06/1991,377.63,377.63,382.30,382.29
13/06/1991,376.65,376.08,377.90,377.63
12/06/1991,381.05,374.46,381.05,376.65
11/06/1991,378.57,378.57,381.63,381.05
10/06/1991,379.43,377.95,379.75,378.57
07/06/1991,383.63,378.76,383.63,379.43
06/06/1991,385.09,383.13,385.85,383.63
05/06/1991,387.74,384.45,388.23,385.09
04/06/1991,388.06,385.14,388.06,387.74
03/06/1991,389.83,386.97,389.83,388.06
31/05/1991,386.96,385.01,389.85,389.83
30/05/1991,382.79,382.50,388.17,386.96
29/05/1991,381.94,381.37,383.66,382.79
28/05/1991,377.49,377.12,382.10,381.94
24/05/1991,374.97,374.97,378.08,377.49
23/05/1991,376.19,373.55,378.07,374.97
22/05/1991,375.35,374.40,376.50,376.19
21/05/1991,372.28,372.28,376.66,375.35
20/05/1991,372.39,371.26,373.65,372.28
17/05/1991,372.19,369.44,373.01,372.39
16/05/1991,368.57,368.57,372.51,372.19
15/05/1991,371.62,365.83,372.47,368.57
14/05/1991,376.76,370.82,376.76,371.62
13/05/1991,375.74,374.62,377.05,376.76
10/05/1991,383.25,375.61,383.91,375.74
09/05/1991,378.51,378.51,383.56,383.25
08/05/1991,377.32,376.21,379.26,378.51
07/05/1991,380.08,377.31,380.91,377.32
06/05/1991,380.80,377.86,380.80,380.08
03/05/1991,380.52,378.82,381.00,380.80
02/05/1991,380.29,379.82,382.14,380.52
01/05/1991,375.35,375.27,380.46,380.29
30/04/1991,373.66,373.01,377.86,375.35
29/04/1991,379.02,373.66,380.96,373.66
26/04/1991,379.25,376.77,380.11,379.02
25/04/1991,382.76,378.43,382.89,379.25
24/04/1991,381.76,379.99,383.02,382.76
23/04/1991,380.95,379.67,383.55,381.76
22/04/1991,384.20,380.16,384.20,380.95
19/04/1991,388.46,383.90,388.46,384.20
18/04/1991,390.45,388.13,390.97,388.46
17/04/1991,387.62,387.30,391.26,390.45
16/04/1991,381.19,379.64,387.62,387.62
15/04/1991,380.40,378.78,382.32,381.19
12/04/1991,377.63,376.89,381.07,380.40
11/04/1991,373.15,373.15,379.53,377.63
10/04/1991,373.56,371.21,374.83,373.15
09/04/1991,378.66,373.11,379.02,373.56
08/04/1991,375.36,374.69,378.76,378.66
05/04/1991,379.77,374.15,381.12,375.36
